txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,is_valid_utr,date,year_month,hour,day_name
TXN00001244,2026-03-30 04:58:07,USR67624,MCH8663,21121.13,,5411,SUCCESS,False,2026-03-30,2026-03,4,Monday
TXN00009113,2026-03-03 13:29:44,USR16899,MCH5004,13505.33,UTR6766121755,5912,SUCCESS,True,2026-03-03,2026-03,13,Tuesday
TXN00015516,2026-01-31 17:10:22,USR37171,MCH4798,2171.87,UTR0820029988,4131,SUCCESS,True,2026-01-31,2026-01,17,Saturday
TXN00010977,2026-01-27 23:37:02,USR61911,MCH1043,23438.77,UTR2899452038,4131,SUCCESS,True,2026-01-27,2026-01,23,Tuesday
TXN00010754,2026-03-14 08:00:53,USR65767,MCH7778,16286.89,UTR3417784889,7011,SUCCESS,True,2026-03-14,2026-03,8,Saturday
TXN00008371,2026-02-22 07:51:34,USR45783,MCH9012,3917.0,UTR5085465625,5999,SUCCESS,True,2026-02-22,2026-02,7,Sunday
TXN00003729,2026-01-30 02:47:27,USR43398,MCH4030,4078.15,UTR4706320682,4131,SUCCESS,True,2026-01-30,2026-01,2,Friday
TXN00008372,2026-03-21 12:31:27,USR81522,MCH9288,10931.47,UTR6568233091,5411,SUCCESS,True,2026-03-21,2026-03,12,Saturday
TXN00017889,2026-02-22 23:36:29,USR81964,MCH5202,19522.84,UTR2947251755,5411,SUCCESS,True,2026-02-22,2026-02,23,Sunday
TXN00005307,2026-01-28 03:55:31,USR83793,MCH4498,11930.0,UTR4032778729,7011,SUCCESS,True,2026-01-28,2026-01,3,Wednesday
TXN00008333,2026-02-15 11:26:19,USR91842,MCH1833,20078.86,UTR6674642143,5411,SUCCESS,True,2026-02-15,2026-02,11,Sunday
TXN00012569,2026-01-15 00:00:00,USR87505,MCH3078,14541.89,UTR5170844293,5411,SUCCESS,True,2026-01-15,2026-01,0,Thursday
TXN00019978,2026-01-21 18:08:36,USR35083,MCH9550,6095.22,UTR3692850869,5999,SUCCESS,True,2026-01-21,2026-01,18,Wednesday
TXN00017977,2026-03-18 22:43:06,USR33744,MCH5414,13492.68,UTR9464286939,7011,SUCCESS,True,2026-03-18,2026-03,22,Wednesday
TXN00007016,2026-01-03 23:48:49,USR62250,MCH3779,21642.47,UTR2290062021,7011,SUCCESS,True,2026-01-03,2026-01,23,Saturday
TXN00003731,2026-01-18 20:28:08,USR69606,MCH5904,3770.3,UTR5289609212,5812,FAILED,True,2026-01-18,2026-01,20,Sunday
TXN00015561,2026-03-20 07:58:33,USR72850,MCH9297,13185.35,UTR6611639513,4131,SUCCESS,True,2026-03-20,2026-03,7,Friday
TXN00010572,2026-01-06 18:59:54,USR56129,MCH6209,21137.03,UTR2926043257,7011,SUCCESS,True,2026-01-06,2026-01,18,Tuesday
TXN00017773,2026-01-05 20:12:32,USR14762,MCH8903,7148.61,UTR9669396119,5912,SUCCESS,True,2026-01-05,2026-01,20,Monday
TXN00001676,2026-01-01 18:52:10,USR85448,MCH6752,7623.93,UTR7049073379,5912,FAILED,True,2026-01-01,2026-01,18,Thursday
TXN00006551,2026-05-02 06:32:15,USR10928,MCH2496,8359.28,UTR0368891416,5912,SUCCESS,True,2026-05-02,2026-05,6,Saturday
TXN00016924,2026-01-27 14:14:44,USR64799,MCH4461,18178.04,UTR4895454261,5411,SUCCESS,True,2026-01-27,2026-01,14,Tuesday
TXN00010987,2026-02-19 16:33:04,USR54755,MCH1030,954.2,UTR8263685506,5912,SUCCESS,True,2026-02-19,2026-02,16,Thursday
TXN00019602,2026-03-22 00:00:00,USR88361,MCH7684,1472.09,UTR3754151913,5999,SUCCESS,True,2026-03-22,2026-03,0,Sunday
TXN00009488,2026-02-15 07:53:58,USR19321,MCH7134,4666.06,UTR0095231262,5999,FAILED,True,2026-02-15,2026-02,7,Sunday
TXN00009097,2026-09-01 18:08:01,USR33818,MCH3488,7230.54,UTR9711845098,5999,FAILED,True,2026-09-01,2026-09,18,Tuesday
TXN00005088,2026-03-15 20:03:07,USR37403,MCH5424,1558.04,UTR2460720411,7011,SUCCESS,True,2026-03-15,2026-03,20,Sunday
TXN00011194,2026-10-02 00:01:00,USR67654,MCH7490,15544.52,,5411,SUCCESS,False,2026-10-02,2026-10,0,Friday
TXN00005271,2026-01-17 07:26:35,USR74374,MCH6134,4824.98,UTR7050561094,4131,SUCCESS,True,2026-01-17,2026-01,7,Saturday
TXN00008865,2026-01-14 07:50:26,USR67667,MCH6454,328.78,,5812,SUCCESS,False,2026-01-14,2026-01,7,Wednesday
TXN00016737,2026-03-18 06:00:08,USR13774,MCH1191,12515.48,UTR5899122816,7011,SUCCESS,True,2026-03-18,2026-03,6,Wednesday
TXN00012645,2026-03-09 17:19:35,USR23973,MCH9245,8641.46,UTR7982641398,5999,SUCCESS,True,2026-03-09,2026-03,17,Monday
TXN00010981,2026-02-22 06:35:29,USR85443,MCH7199,17318.41,UTR9174034361,5411,SUCCESS,True,2026-02-22,2026-02,6,Sunday
TXN00015666,2026-03-12 22:52:52,USR24423,MCH7444,20441.69,UTR7329320678,5411,SUCCESS,True,2026-03-12,2026-03,22,Thursday
TXN00011659,2026-01-20 14:07:54,USR32377,MCH6484,9302.78,UTR3978627107,5812,SUCCESS,True,2026-01-20,2026-01,14,Tuesday
TXN00007459,2026-03-30 03:27:52,USR76983,MCH1337,5637.93,UTR6046291228,7011,SUCCESS,True,2026-03-30,2026-03,3,Monday
TXN00012926,2026-03-12 09:36:08,USR22817,MCH4453,8965.61,,5411,SUCCESS,False,2026-03-12,2026-03,9,Thursday
TXN00013300,2026-02-26 21:52:52,USR84746,MCH3901,2330.2,UTR5804789432,5411,SUCCESS,True,2026-02-26,2026-02,21,Thursday
TXN00004139,2026-03-17 15:35:44,USR18819,MCH1481,16629.75,UTR1221953784,5912,SUCCESS,True,2026-03-17,2026-03,15,Tuesday
TXN00006910,2026-03-16 19:22:54,USR57056,MCH4381,12081.83,UTR2714444116,4131,FAILED,True,2026-03-16,2026-03,19,Monday
TXN00017768,2026-02-17 22:12:33,USR10490,MCH5988,19209.22,UTR9101760691,4131,SUCCESS,True,2026-02-17,2026-02,22,Tuesday
TXN00005701,2026-03-11 08:27:10,USR47925,MCH7222,7377.48,UTR1275058774,5411,SUCCESS,True,2026-03-11,2026-03,8,Wednesday
TXN00001883,2026-02-23 00:00:00,USR29382,MCH8441,15910.92,UTR5571823696,5812,FAILED,True,2026-02-23,2026-02,0,Monday
TXN00003001,2026-01-30 07:55:49,USR68785,MCH7904,16820.85,UTR4767092570,5812,SUCCESS,True,2026-01-30,2026-01,7,Friday
TXN00006883,2026-03-06 22:44:22,USR26883,MCH2355,8048.94,UTR2878155191,4131,SUCCESS,True,2026-03-06,2026-03,22,Friday
TXN00019566,2026-01-16 05:42:34,USR78856,MCH2017,22300.33,UTR4088112025,5912,FAILED,True,2026-01-16,2026-01,5,Friday
TXN00011669,2026-01-28 21:35:13,USR82876,MCH8776,17205.97,UTR0567945616,5411,SUCCESS,True,2026-01-28,2026-01,21,Wednesday
TXN00005544,2026-02-06 10:37:23,USR25689,MCH1209,20706.36,UTR3486184854,4131,SUCCESS,True,2026-02-06,2026-02,10,Friday
TXN00002126,2026-01-09 05:57:51,USR15861,MCH7398,16701.32,UTR2348876930,5812,SUCCESS,True,2026-01-09,2026-01,5,Friday
TXN00003418,2026-02-14 13:20:53,USR87781,MCH8208,16362.0,UTR2150736904,5912,PENDING,True,2026-02-14,2026-02,13,Saturday
TXN00007237,2026-01-22 05:53:07,USR22462,MCH1305,15333.13,UTR2930579426,7011,FAILED,True,2026-01-22,2026-01,5,Thursday
TXN00007442,2026-02-10 20:15:53,USR93898,MCH3207,1887.82,UTR5421365550,5411,SUCCESS,True,2026-02-10,2026-02,20,Tuesday
TXN00006415,2026-01-03 19:08:48,USR17882,MCH4044,4986.93,UTR8978694080,5999,SUCCESS,True,2026-01-03,2026-01,19,Saturday
TXN00009154,2026-03-29 05:45:15,USR22108,MCH5988,12407.0,UTR2291862683,7011,SUCCESS,True,2026-03-29,2026-03,5,Sunday
TXN00015810,2026-01-16 17:06:04,USR26891,MCH7370,5874.74,UTR5565745469,4131,SUCCESS,True,2026-01-16,2026-01,17,Friday
TXN00009726,2026-01-15 11:41:58,USR38642,MCH6184,24154.79,UTR7231380834,7011,SUCCESS,True,2026-01-15,2026-01,11,Thursday
TXN00004738,2026-11-02 16:10:50,USR62907,MCH9843,8727.31,UTR2987788231,5912,SUCCESS,True,2026-11-02,2026-11,16,Monday
TXN00011639,2026-02-25 14:06:42,USR27555,MCH5373,12047.68,UTR9507797170,4131,SUCCESS,True,2026-02-25,2026-02,14,Wednesday
TXN00015885,2026-02-17 04:17:49,USR97141,MCH7910,18755.0,UTR5809915740,5999,PENDING,True,2026-02-17,2026-02,4,Tuesday
TXN00007253,2026-02-15 14:25:12,USR68255,MCH3914,6639.47,UTR5326600728,5812,SUCCESS,True,2026-02-15,2026-02,14,Sunday
TXN00001023,2026-01-24 13:52:48,USR53741,MCH1540,23110.66,UTR8817147828,5999,SUCCESS,True,2026-01-24,2026-01,13,Saturday
TXN00000493,2026-03-10 07:22:00,USR38207,MCH5418,6941.76,UTR1630705446,4131,SUCCESS,True,2026-03-10,2026-03,7,Tuesday
TXN00005703,2026-02-18 17:58:52,USR85246,MCH9599,14119.21,UTR9140375739,5411,SUCCESS,True,2026-02-18,2026-02,17,Wednesday
TXN00011047,2026-03-15 09:52:24,USR16729,MCH9451,1016.55,UTR0709287837,4131,SUCCESS,True,2026-03-15,2026-03,9,Sunday
TXN00006708,2026-03-28 18:51:31,USR85966,MCH8375,13631.63,UTR4987747253,5411,SUCCESS,True,2026-03-28,2026-03,18,Saturday
TXN00005345,2026-03-17 14:07:32,USR26484,MCH2894,24019.05,UTR5460006013,5912,SUCCESS,True,2026-03-17,2026-03,14,Tuesday
TXN00000251,2026-08-01 15:31:02,USR55364,MCH5279,7368.28,UTR7037086965,5812,SUCCESS,True,2026-08-01,2026-08,15,Saturday
TXN00011048,2026-02-06 11:36:47,USR33481,MCH7141,9666.52,UTR0000293304,5912,SUCCESS,True,2026-02-06,2026-02,11,Friday
TXN00004170,2026-03-11 23:49:02,USR43442,MCH5179,2425.15,,5411,SUCCESS,False,2026-03-11,2026-03,23,Wednesday
TXN00007159,2026-03-25 08:56:52,USR75130,MCH5474,7867.71,UTR6321867754,5812,PENDING,True,2026-03-25,2026-03,8,Wednesday
TXN00013212,2026-02-13 03:07:46,USR96381,MCH5031,4264.12,UTR6730621325,4131,SUCCESS,True,2026-02-13,2026-02,3,Friday
TXN00004808,2026-03-29 01:12:46,USR42640,MCH2342,23886.65,UTR4836307677,4131,SUCCESS,True,2026-03-29,2026-03,1,Sunday
TXN00019321,2026-01-22 14:19:36,USR12621,MCH7542,11920.0,UTR4640337713,5812,SUCCESS,True,2026-01-22,2026-01,14,Thursday
TXN00004560,2026-03-21 07:06:55,USR65895,MCH8679,24923.77,UTR3531094479,5411,SUCCESS,True,2026-03-21,2026-03,7,Saturday
TXN00003849,2026-02-10 13:01:38,USR12715,MCH4554,17871.68,UTR1049613276,5912,SUCCESS,True,2026-02-10,2026-02,13,Tuesday
TXN00001915,2026-02-27 04:07:36,USR89900,MCH3565,11220.78,,7011,SUCCESS,False,2026-02-27,2026-02,4,Friday
TXN00009593,2026-02-14 05:35:17,USR50130,MCH5912,18477.41,UTR5602706222,5999,SUCCESS,True,2026-02-14,2026-02,5,Saturday
TXN00004154,2026-01-30 05:41:12,USR61694,MCH5126,8921.34,UTR7041626787,5411,SUCCESS,True,2026-01-30,2026-01,5,Friday
TXN00007149,2026-01-30 15:48:03,USR15543,MCH8591,11081.57,,7011,FAILED,False,2026-01-30,2026-01,15,Friday
TXN00018279,2026-02-07 19:26:10,USR30943,MCH6174,1082.38,UTR0961715977,5411,SUCCESS,True,2026-02-07,2026-02,19,Saturday
TXN00001075,2026-03-12 23:24:52,USR89522,MCH7794,24693.18,UTR3836757138,5999,SUCCESS,True,2026-03-12,2026-03,23,Thursday
TXN00000340,2026-03-07 09:03:11,USR73000,MCH6510,2454.88,UTR3967824934,4131,PENDING,True,2026-03-07,2026-03,9,Saturday
TXN00013070,2026-01-04 03:58:50,USR76573,MCH5191,16864.0,UTR7294722171,4131,SUCCESS,True,2026-01-04,2026-01,3,Sunday
TXN00006199,2026-02-27 21:38:33,USR13436,MCH2521,5240.56,UTR9831163388,5812,FAILED,True,2026-02-27,2026-02,21,Friday
TXN00012032,2026-01-13 23:06:01,USR70142,MCH6096,8473.6,UTR8495724641,5912,PENDING,True,2026-01-13,2026-01,23,Tuesday
TXN00019866,2026-01-15 19:10:06,USR90466,MCH1189,18167.0,UTR9237506472,4131,SUCCESS,True,2026-01-15,2026-01,19,Thursday
TXN00013332,2026-03-20 21:35:49,USR73138,MCH5193,7788.02,UTR2167030940,5812,SUCCESS,True,2026-03-20,2026-03,21,Friday
TXN00005625,2026-02-28 06:36:12,USR61195,MCH7201,1228.67,UTR5560268590,5812,SUCCESS,True,2026-02-28,2026-02,6,Saturday
TXN00011971,2026-03-11 15:37:50,USR84422,MCH9949,2383.72,,5411,FAILED,False,2026-03-11,2026-03,15,Wednesday
TXN00004780,2026-03-15 02:59:05,USR41272,MCH1527,5846.85,UTR7165501222,4131,SUCCESS,True,2026-03-15,2026-03,2,Sunday
TXN00003150,2026-02-28 20:41:21,USR94642,MCH1835,11364.09,UTR8888365858,5999,SUCCESS,True,2026-02-28,2026-02,20,Saturday
TXN00003620,2026-01-13 08:44:24,USR94069,MCH9759,4386.33,UTR3364115016,5812,SUCCESS,True,2026-01-13,2026-01,8,Tuesday
TXN00004420,2026-01-26 11:19:39,USR34112,MCH7082,4435.29,UTR2611394630,7011,SUCCESS,True,2026-01-26,2026-01,11,Monday
TXN00018312,2026-02-07 22:13:14,USR39827,MCH8718,21478.35,UTR4069601183,5812,SUCCESS,True,2026-02-07,2026-02,22,Saturday
TXN00000004,2026-03-13 23:56:16,USR89531,MCH3842,14970.48,UTR7411899286,5912,SUCCESS,True,2026-03-13,2026-03,23,Friday
TXN00012686,2026-03-02 08:59:51,USR20149,MCH6234,23035.73,UTR8618747680,7011,SUCCESS,True,2026-03-02,2026-03,8,Monday
TXN00007371,2026-02-15 18:28:22,USR47098,MCH8636,16857.93,UTR6893743522,5411,SUCCESS,True,2026-02-15,2026-02,18,Sunday
TXN00012902,2026-01-20 00:00:00,USR75065,MCH5059,6794.39,UTR7738243973,5812,SUCCESS,True,2026-01-20,2026-01,0,Tuesday
TXN00013647,2026-02-24 07:09:56,USR14074,MCH2058,17982.72,UTR1007759849,5912,SUCCESS,True,2026-02-24,2026-02,7,Tuesday
TXN00008532,2026-01-02 13:59:14,USR38116,MCH2225,461.0,UTR7241635698,7011,SUCCESS,True,2026-01-02,2026-01,13,Friday
TXN00017155,2026-01-03 13:09:34,USR13175,MCH8756,19663.26,UTR2295633552,5912,SUCCESS,True,2026-01-03,2026-01,13,Saturday
TXN00012145,2026-03-10 00:00:00,USR63104,MCH2883,11849.85,UTR2329067679,5411,SUCCESS,True,2026-03-10,2026-03,0,Tuesday
TXN00019784,2026-02-24 17:46:24,USR78003,MCH9941,451.0,UTR5390143797,5812,SUCCESS,True,2026-02-24,2026-02,17,Tuesday
TXN00005775,2026-03-26 05:21:49,USR67932,MCH4312,712.76,UTR9876005636,5912,FAILED,True,2026-03-26,2026-03,5,Thursday
TXN00004611,2026-03-31 00:00:00,USR35450,MCH3501,8487.62,,5411,SUCCESS,False,2026-03-31,2026-03,0,Tuesday
TXN00003318,2026-01-27 07:47:06,USR69461,MCH8465,142.78,UTR3671284434,7011,SUCCESS,True,2026-01-27,2026-01,7,Tuesday
TXN00018301,2026-01-16 08:53:58,USR53986,MCH4314,15907.05,UTR8242359883,4131,SUCCESS,True,2026-01-16,2026-01,8,Friday
TXN00013319,2026-01-14 19:44:21,USR66868,MCH8566,22190.85,UTR6835677126,5999,SUCCESS,True,2026-01-14,2026-01,19,Wednesday
TXN00019660,2026-03-01 10:00:08,USR46205,MCH9580,11772.57,UTR9681342270,5912,SUCCESS,True,2026-03-01,2026-03,10,Sunday
TXN00002494,2026-03-29 18:24:46,USR12615,MCH2832,9669.65,UTR6436720628,5812,SUCCESS,True,2026-03-29,2026-03,18,Sunday
TXN00007765,2026-01-05 02:28:48,USR16179,MCH2678,16488.99,UTR9839002925,7011,SUCCESS,True,2026-01-05,2026-01,2,Monday
TXN00007756,2026-01-08 14:53:21,USR26175,MCH2789,18711.9,UTR3286420478,7011,SUCCESS,True,2026-01-08,2026-01,14,Thursday
TXN00009737,2026-03-27 04:32:57,USR23580,MCH6825,17162.3,UTR3206724328,5812,SUCCESS,True,2026-03-27,2026-03,4,Friday
TXN00006777,2026-01-02 06:12:40,USR97032,MCH8529,18422.5,UTR9054686924,5912,SUCCESS,True,2026-01-02,2026-01,6,Friday
TXN00006754,2026-03-14 01:56:49,USR49597,MCH2723,2170.57,UTR9393912170,5411,SUCCESS,True,2026-03-14,2026-03,1,Saturday
TXN00015844,2026-03-08 04:33:40,USR98510,MCH4668,9147.4,,5411,SUCCESS,False,2026-03-08,2026-03,4,Sunday
TXN00002845,2026-01-14 04:16:12,USR40005,MCH2206,14432.29,UTR5544946863,5912,FAILED,True,2026-01-14,2026-01,4,Wednesday
TXN00006692,2026-03-09 09:51:50,USR67690,MCH8652,5452.34,,7011,SUCCESS,False,2026-03-09,2026-03,9,Monday
TXN00001463,2026-01-15 01:02:24,USR77435,MCH4770,2673.76,UTR5597137694,5912,SUCCESS,True,2026-01-15,2026-01,1,Thursday
TXN00006194,2026-01-29 00:00:00,USR72600,MCH1547,23437.65,UTR8021940407,5411,SUCCESS,True,2026-01-29,2026-01,0,Thursday
TXN00006294,2026-01-26 12:49:12,USR63071,MCH4211,7999.82,UTR7660189639,7011,SUCCESS,True,2026-01-26,2026-01,12,Monday
TXN00003945,2026-01-15 10:57:22,USR85053,MCH1432,2515.14,UTR4188335545,4131,SUCCESS,True,2026-01-15,2026-01,10,Thursday
TXN00004138,2026-02-07 15:38:18,USR76315,MCH5237,8095.03,UTR9275071631,5812,SUCCESS,True,2026-02-07,2026-02,15,Saturday
TXN00018693,2026-02-04 15:46:23,USR64538,MCH3121,17121.22,UTR9896812371,5411,FAILED,True,2026-02-04,2026-02,15,Wednesday
TXN00017264,2026-03-03 23:32:54,USR72284,MCH2190,9675.39,UTR2765988848,5411,SUCCESS,True,2026-03-03,2026-03,23,Tuesday
TXN00013205,2026-01-20 23:33:37,USR32736,MCH5522,12619.38,UTR7278068271,7011,SUCCESS,True,2026-01-20,2026-01,23,Tuesday
TXN00015191,2026-01-15 19:49:19,USR30022,MCH7031,24479.04,UTR7235953865,4131,SUCCESS,True,2026-01-15,2026-01,19,Thursday
TXN00005692,2026-02-25 14:31:15,USR69183,MCH4255,3927.44,UTR8501276202,5999,SUCCESS,True,2026-02-25,2026-02,14,Wednesday
TXN00001976,2026-06-02 23:34:17,USR58909,MCH2160,23518.0,UTR9720978521,5411,FAILED,True,2026-06-02,2026-06,23,Tuesday
TXN00004894,2026-03-03 00:40:33,USR24472,MCH9034,6027.69,UTR4485548856,7011,SUCCESS,True,2026-03-03,2026-03,0,Tuesday
TXN00013893,2026-01-19 08:38:23,USR42960,MCH3787,7311.5,UTR8319163626,5812,SUCCESS,True,2026-01-19,2026-01,8,Monday
TXN00012489,2026-03-15 12:45:48,USR94045,MCH7827,5664.0,UTR3254239827,5999,SUCCESS,True,2026-03-15,2026-03,12,Sunday
TXN00004553,2026-01-29 21:42:43,USR32154,MCH5310,3853.05,UTR5009059919,5411,SUCCESS,True,2026-01-29,2026-01,21,Thursday
TXN00007127,2026-01-01 00:00:00,USR26295,MCH1500,1770.81,UTR2039811938,5812,SUCCESS,True,2026-01-01,2026-01,0,Thursday
TXN00014572,2026-04-03 11:42:05,USR83880,MCH8632,23535.87,UTR9435597870,5411,SUCCESS,True,2026-04-03,2026-04,11,Friday
TXN00014364,2026-03-23 09:50:13,USR41097,MCH5623,21416.0,UTR9676721393,5411,SUCCESS,True,2026-03-23,2026-03,9,Monday
TXN00008868,2026-07-02 02:36:25,USR56643,MCH6121,14143.28,UTR0567650008,5812,FAILED,True,2026-07-02,2026-07,2,Thursday
TXN00011074,2026-01-30 07:41:40,USR49223,MCH3796,1148.0,UTR6439495286,7011,SUCCESS,True,2026-01-30,2026-01,7,Friday
TXN00001979,2026-01-29 15:09:41,USR10226,MCH1277,21819.53,UTR4525661010,4131,PENDING,True,2026-01-29,2026-01,15,Thursday
TXN00018666,2026-02-12 13:54:33,USR78780,MCH5135,13507.28,UTR7074984212,5999,SUCCESS,True,2026-02-12,2026-02,13,Thursday
TXN00017046,2026-02-09 20:16:14,USR66094,MCH6152,14337.36,UTR8784540374,5812,SUCCESS,True,2026-02-09,2026-02,20,Monday
TXN00012311,2026-01-03 19:16:56,USR27688,MCH7294,15365.88,UTR6568422300,5411,SUCCESS,True,2026-01-03,2026-01,19,Saturday
TXN00003107,2026-02-24 13:07:41,USR43073,MCH5287,18088.96,UTR7175205310,5912,SUCCESS,True,2026-02-24,2026-02,13,Tuesday
TXN00002565,2026-03-18 20:03:01,USR49676,MCH8291,10077.8,UTR8456810939,5999,SUCCESS,True,2026-03-18,2026-03,20,Wednesday
TXN00003253,2026-02-21 00:00:00,USR98566,MCH6199,15144.89,UTR1269804517,5812,FAILED,True,2026-02-21,2026-02,0,Saturday
TXN00008318,2026-02-17 02:50:09,USR64159,MCH1452,18671.12,UTR8179029279,7011,SUCCESS,True,2026-02-17,2026-02,2,Tuesday
TXN00012360,2026-03-24 18:06:35,USR16084,MCH3541,11601.0,UTR1425398962,5411,FAILED,True,2026-03-24,2026-03,18,Tuesday
TXN00008796,2026-03-24 17:29:49,USR82246,MCH3560,10094.68,UTR7307718621,5999,SUCCESS,True,2026-03-24,2026-03,17,Tuesday
TXN00010668,2026-02-14 14:12:23,USR58569,MCH8410,6139.8,UTR1836762385,5999,SUCCESS,True,2026-02-14,2026-02,14,Saturday
TXN00001284,2026-02-14 01:58:10,USR12116,MCH9495,254.17,UTR2154417141,5411,SUCCESS,True,2026-02-14,2026-02,1,Saturday
TXN00002933,2026-01-06 09:07:16,USR46169,MCH1389,1970.61,UTR5861638908,5912,FAILED,True,2026-01-06,2026-01,9,Tuesday
TXN00000264,2026-02-23 09:08:06,USR34195,MCH3257,12963.06,UTR7207529900,7011,FAILED,True,2026-02-23,2026-02,9,Monday
TXN00015243,2026-03-18 19:48:36,USR99848,MCH1701,11846.03,UTR5439371439,5912,SUCCESS,True,2026-03-18,2026-03,19,Wednesday
TXN00015278,2026-01-15 00:00:00,USR30388,MCH9579,16267.86,UTR7513098678,7011,FAILED,True,2026-01-15,2026-01,0,Thursday
TXN00002925,2026-02-27 01:38:26,USR82779,MCH6524,9280.0,UTR2260141910,5411,SUCCESS,True,2026-02-27,2026-02,1,Friday
TXN00012961,2026-03-23 17:01:53,USR84852,MCH4588,98.0,UTR7941514491,4131,SUCCESS,True,2026-03-23,2026-03,17,Monday
TXN00008511,2026-02-01 09:41:42,USR13676,MCH9328,4646.29,,5912,SUCCESS,False,2026-02-01,2026-02,9,Sunday
TXN00007270,2026-02-26 04:18:32,USR31065,MCH9453,8881.0,UTR0015556591,5999,SUCCESS,True,2026-02-26,2026-02,4,Thursday
TXN00012328,2026-02-13 23:48:15,USR62220,MCH4195,2824.05,,5411,SUCCESS,False,2026-02-13,2026-02,23,Friday
TXN00010242,2026-01-09 19:16:09,USR18419,MCH4376,5358.0,UTR7512123560,5411,SUCCESS,True,2026-01-09,2026-01,19,Friday
TXN00006796,2026-02-27 03:02:13,USR87789,MCH2976,7146.63,UTR2887871912,5999,SUCCESS,True,2026-02-27,2026-02,3,Friday
TXN00013625,2026-01-04 05:41:47,USR96267,MCH7970,11353.78,UTR6625562877,5912,SUCCESS,True,2026-01-04,2026-01,5,Sunday
TXN00003048,2026-03-25 21:38:51,USR20567,MCH9420,8669.64,UTR2366240332,5411,SUCCESS,True,2026-03-25,2026-03,21,Wednesday
TXN00000605,2026-03-17 23:05:33,USR82098,MCH8397,3024.69,UTR6295159010,5999,SUCCESS,True,2026-03-17,2026-03,23,Tuesday
TXN00010909,2026-01-15 08:44:06,USR36350,MCH7334,21055.73,UTR2438353518,5999,SUCCESS,True,2026-01-15,2026-01,8,Thursday
TXN00009309,2026-03-13 14:25:33,USR70177,MCH9986,4126.7,UTR6834141423,5411,FAILED,True,2026-03-13,2026-03,14,Friday
TXN00018916,2026-01-12 02:40:47,USR75997,MCH9791,12291.44,UTR0310902571,5812,SUCCESS,True,2026-01-12,2026-01,2,Monday
TXN00012236,2026-01-06 04:01:00,USR37005,MCH5874,24215.66,UTR0532351254,7011,SUCCESS,True,2026-01-06,2026-01,4,Tuesday
TXN00008743,2026-01-28 22:21:17,USR23948,MCH9840,10801.77,UTR9790078163,5411,SUCCESS,True,2026-01-28,2026-01,22,Wednesday
TXN00008486,2026-01-17 04:41:37,USR99966,MCH2010,19146.43,UTR3080481570,7011,SUCCESS,True,2026-01-17,2026-01,4,Saturday
TXN00001858,2026-02-08 15:43:57,USR39861,MCH8561,11518.88,,5812,SUCCESS,False,2026-02-08,2026-02,15,Sunday
TXN00000312,2026-01-28 00:53:56,USR57484,MCH1366,1970.62,UTR7011519862,5912,SUCCESS,True,2026-01-28,2026-01,0,Wednesday
TXN00004092,2026-01-08 03:16:58,USR82300,MCH5185,8539.55,UTR0877060017,4131,SUCCESS,True,2026-01-08,2026-01,3,Thursday
TXN00015508,2026-04-03 21:24:57,USR43330,MCH4289,9484.69,UTR1772332266,5411,SUCCESS,True,2026-04-03,2026-04,21,Friday
TXN00012841,2026-03-08 05:38:16,USR95455,MCH2408,21351.48,UTR3501840579,5411,SUCCESS,True,2026-03-08,2026-03,5,Sunday
TXN00011454,2026-03-04 12:14:07,USR46313,MCH7734,9994.0,UTR8127525220,5411,SUCCESS,True,2026-03-04,2026-03,12,Wednesday
TXN00007591,2026-01-18 00:24:40,USR13247,MCH6818,4808.49,UTR7443888100,5411,PENDING,True,2026-01-18,2026-01,0,Sunday
TXN00016894,2026-01-15 03:04:18,USR53450,MCH4312,20753.33,UTR5216580863,5912,SUCCESS,True,2026-01-15,2026-01,3,Thursday
TXN00007761,2026-01-01 15:26:03,USR52506,MCH1454,15350.01,UTR6602576015,5999,SUCCESS,True,2026-01-01,2026-01,15,Thursday
TXN00016915,2026-08-03 09:04:11,USR65144,MCH8358,1027.09,UTR4447773811,7011,SUCCESS,True,2026-08-03,2026-08,9,Monday
TXN00011441,2026-02-11 05:37:57,USR41483,MCH6409,7413.43,UTR5373557216,5411,SUCCESS,True,2026-02-11,2026-02,5,Wednesday
TXN00018305,2026-03-25 14:19:37,USR87355,MCH7953,10498.18,UTR6694017599,4131,SUCCESS,True,2026-03-25,2026-03,14,Wednesday
TXN00011566,2026-01-26 13:44:43,USR25722,MCH7436,6592.46,UTR9300120845,5999,SUCCESS,True,2026-01-26,2026-01,13,Monday
TXN00018807,2026-03-26 01:19:32,USR88678,MCH2056,24645.52,UTR4896168586,7011,SUCCESS,True,2026-03-26,2026-03,1,Thursday
TXN00015412,2026-02-25 20:02:09,USR94957,MCH9139,13925.0,UTR0328227949,5411,SUCCESS,True,2026-02-25,2026-02,20,Wednesday
TXN00005517,2026-02-02 14:21:10,USR82423,MCH4284,20200.85,UTR4818144162,5812,PENDING,True,2026-02-02,2026-02,14,Monday
TXN00006660,2026-02-10 01:45:59,USR82868,MCH9086,7411.46,UTR1408108230,7011,SUCCESS,True,2026-02-10,2026-02,1,Tuesday
TXN00009889,2026-03-06 22:13:25,USR31413,MCH1672,4609.19,UTR0619757770,5812,SUCCESS,True,2026-03-06,2026-03,22,Friday
